23164,148,148.24
23183,148,148.21
23201,147,148.09
23221,144,147.68
23239,147,147.61
23258,147,147.55
23277,147,147.50
23296,143,147.05
23314,146,146.94
23332,150,147.25
23352,149,147.42
23370,143,146.98
23389,148,147.08
23408,148,147.17
23427,146,147.06
23445,150,147.35
23463,146,147.22
23483,150,147.49
23501,146,147.35
23520,149,147.51
23539,148,147.56
23558,150,147.80
23576,149,147.92
23595,148,147.93
23614,147,147.84
23632,148,147.85
23651,147,147.77
23669,144,147.39
23689,148,147.45
23707,148,147.51
23726,150,147.76
23745,150,147.98
23763,147,147.88
23782,150,148.09
23800,147,147.99
23820,150,148.19
23838,147,148.07
23857,148,148.06
23876,152,148.46
23895,152,148.81
23913,148,148.73
23931,149,148.76
23951,146,148.48
23969,150,148.63
23988,149,148.67
24007,148,148.60
24026,150,148.74
24044,151,148.97
24062,148,148.87
24082,149,148.88
24100,147,148.70
24119,148,148.63
24138,149,148.66
24157,149,148.70
24175,148,148.63
24194,147,148.46
24213,149,148.52
24231,148,148.47
24250,146,148.22
24268,148,148.20
24288,148,148.18
24306,148,148.16
24325,150,148.34
24344,145,148.01
24363,148,148.01
24381,148,148.01
24399,149,148.11
24419,154,148.70
24437,150,148.83
24456,148,148.74
24475,148,148.67
24494,146,148.40
24512,149,148.46
24530,150,148.62
24550,146,148.35
24568,151,148.62
24587,147,148.46
24606,148,148.41
24625,149,148.47
24643,144,148.02
24662,151,148.32
24681,149,148.39
24699,146,148.15
24718,151,148.43
24737,150,148.59
24756,150,148.73
24774,149,148.76
24793,151,148.98
24812,148,148.88
24830,147,148.70
24849,148,148.63
24867,150,148.76
24887,147,148.59
24905,151,148.83
24924,147,148.65
24943,147,148.48
24962,147,148.33
24980,148,148.30
24998,147,148.17
25018,152,148.55
25036,148,148.50
25055,150,148.65
25074,149,148.68
25093,150,148.81
25111,147,148.63
25129,148,148.57
25149,150,148.71
25167,146,148.44
25186,151,148.70
25205,148,148.63
25224,150,148.76
25242,150,148.89
25261,152,149.20
25280,149,149.18
25298,148,149.06
25317,151,149.26
25336,148,149.13
25355,148,149.02
25373,152,149.32
25392,152,149.58
25411,149,149.53
25430,147,149.27
25448,147,149.05
25466,145,148.64
25486,150,148.78
25504,149,148.80
25523,150,148.92
25542,151,149.13
25561,150,149.21
25579,148,149.09
25597,148,148.98
25617,145,148.59
25635,145,148.23
25654,150,148.40
25673,148,148.36
25692,151,148.63
25710,146,148.36
25729,148,148.33
25748,145,148.00
25766,154,148.60
25785,148,148.54
25804,150,148.68
25823,149,148.71
25841,148,148.64
25860,144,148.18
25879,148,148.16
25897,146,147.94
25916,146,147.75
25935,146,147.58
25954,149,147.72
25972,147,147.65
25991,147,147.58
26010,152,148.02
26029,148,148.02
26047,148,148.02
26065,150,148.22
26085,155,148.90
26103,150,149.01
26122,150,149.11
26141,148,148.99
26160,150,149.10
26178,147,148.89
26196,145,148.50
26216,147,148.35
26234,145,148.01
26253,148,148.01
26272,148,148.01
26291,149,148.11
26309,150,148.30
26328,148,148.27
26347,149,148.34
26365,147,148.21
26384,150,148.39
26403,148,148.35
26422,149,148.41
26440,150,148.57
26459,147,148.41
26478,150,148.57
26497,150,148.72
26515,149,148.74
26534,150,148.87
26553,150,148.98
26571,150,149.08
26590,150,149.18
26609,144,148.66
26628,148,148.59
26646,148,148.53
26664,149,148.58
26684,147,148.42
26702,150,148.58
26721,150,148.72
26740,150,148.85
26759,146,148.56
26777,149,148.61
26796,146,148.35
26815,150,148.51
26833,151,148.76
26852,147,148.59
26871,151,148.83
26890,148,148.74
26908,144,148.27
26927,148,148.24
26946,148,148.22
26964,147,148.10
26983,144,147.69
27002,148,147.72
27021,147,147.65
27039,148,147.68
27058,148,147.71
27077,148,147.74
27096,148,147.77
27114,148,147.79
27133,146,147.61
27152,149,147.75
27170,149,147.88
27189,148,147.89
27208,146,147.70
27227,148,147.73
27245,150,147.96
27264,147,147.86
27283,151,148.17
27301,146,147.96
27320,152,148.36
27339,148,148.33
27358,147,148.19
27376,149,148.27
27395,148,148.25
27414,149,148.32
27432,152,148.69
27451,149,148.72
27470,152,149.05
27489,151,149.24
27507,146,148.92
27526,150,149.03
27545,149,149.02
27564,149,149.02
27582,146,148.72
27601,149,148.75
27620,150,148.87
27638,150,148.99
27657,151,149.19
27676,148,149.07
27695,150,149.16
27713,151,149.35
27732,151,149.51
27751,148,149.36
27769,150,149.42
27788,149,149.38
27807,151,149.54
27826,147,149.29
27844,148,149.16
27863,148,149.04
27882,150,149.14
27900,148,149.03
27919,147,148.82
27938,146,148.54
27957,150,148.69
27975,150,148.82
27994,150,148.94
28013,148,148.84
28032,151,149.06
28050,147,148.85
28069,151,149.07
28088,150,149.16
28106,152,149.44
28125,150,149.50
28144,150,149.55
28163,150,149.60
28181,152,149.84
28200,147,149.55
28219,148,149.40
28237,148,149.26
28256,150,149.33
28275,147,149.10
28294,148,148.99
28312,147,148.79
28332,151,149.01
28350,148,148.91
28368,149,148.92
28387,147,148.73
28406,145,148.35
28425,147,148.22
28443,149,148.30
28462,145,147.97
28481,149,148.07
